pair_id	language	target_number	good_prefix	bad_prefix	continuation	source_idx	distance	has_attractor	template_id	phenomenon_family
spa_0000	spa	PL	Los abogados	El abogado	firmaron el contrato.	0	1	0	simple_np	SV-#
spa_0000	spa	SG	El abogado	Los abogados	firmó el contrato.	0	1	0	simple_np	SV-#
spa_0001	spa	PL	Unas maestras	Una maestra	corrigieron los exámenes.	1	1	0	simple_np	SV-#
spa_0001	spa	SG	Una maestra	Unas maestras	corrigió los exámenes.	1	1	0	simple_np	SV-#
spa_0002	spa	PL	Estos ríos	Este río	desembocan en el mar.	2	1	0	simple_np	SV-#
spa_0002	spa	SG	Este río	Estos ríos	desemboca en el mar.	2	1	0	simple_np	SV-#
spa_0003	spa	PL	Mis perros	Mi perro	ladraron toda la noche.	3	1	0	simple_np	SV-#
spa_0003	spa	SG	Mi perro	Mis perros	ladró toda la noche.	3	1	0	simple_np	SV-#
spa_0004	spa	PL	Algunos libros	Algún libro	contienen mapas antiguos.	4	1	0	simple_np	SV-#
spa_0004	spa	SG	Algún libro	Algunos libros	contiene mapas antiguos.	4	1	0	simple_np	SV-#
spa_0005	spa	PL	Estas empresas	Esta empresa	anunciaron la fusión.	5	1	0	simple_np	SV-#
spa_0005	spa	SG	Esta empresa	Estas empresas	anunció la fusión.	5	1	0	simple_np	SV-#
spa_0006	spa	PL	Nuestros archivos	Nuestro archivo	incluyen los registros.	6	1	0	simple_np	SV-#
spa_0006	spa	SG	Nuestro archivo	Nuestros archivos	incluye los registros.	6	1	0	simple_np	SV-#
spa_0007	spa	PL	Esos museos	Ese museo	exhiben obras contemporáneas.	7	1	0	simple_np	SV-#
spa_0007	spa	SG	Ese museo	Esos museos	exhibe obras contemporáneas.	7	1	0	simple_np	SV-#
spa_0008	spa	PL	Las escuelas	La escuela	cerraron por reformas.	8	1	0	simple_np	SV-#
spa_0008	spa	SG	La escuela	Las escuelas	cerró por reformas.	8	1	0	simple_np	SV-#
spa_0009	spa	PL	Estas canciones	Esta canción	emocionan al público.	9	1	0	simple_np	SV-#
spa_0009	spa	SG	Esta canción	Estas canciones	emociona al público.	9	1	0	simple_np	SV-#
spa_0010	spa	PL	las cajas vacías	la caja vacía	contenían un mapa del barrio	10	3	0	adj_np	SV-#
spa_0010	spa	SG	la caja vacía	las cajas vacías	contenía un mapa del barrio	10	3	0	adj_np	SV-#
spa_0011	spa	PL	los altos árboles	el alto árbol	proporcionaban sombra en el parque	11	3	0	adj_np	SV-#
spa_0011	spa	SG	el alto árbol	los altos árboles	proporcionaba sombra en el parque	11	3	0	adj_np	SV-#
spa_0012	spa	PL	unos estudiantes jóvenes	un estudiante joven	aprobaron el examen final	12	3	0	adj_np	SV-#
spa_0012	spa	SG	un estudiante joven	unos estudiantes jóvenes	aprobó el examen final	12	3	0	adj_np	SV-#
spa_0013	spa	PL	mis gatos negros	mi gato negro	maullaron toda la noche	13	3	0	adj_np	SV-#
spa_0013	spa	SG	mi gato negro	mis gatos negros	maulló toda la noche	13	3	0	adj_np	SV-#
spa_0014	spa	PL	los ríos caudalosos	el río caudaloso	desembocaron en el mar	14	3	0	adj_np	SV-#
spa_0014	spa	SG	el río caudaloso	los ríos caudalosos	desembocó en el mar	14	3	0	adj_np	SV-#
spa_0015	spa	PL	estas computadoras portátiles	esta computadora portátil	funcionaron sin problemas	15	3	0	adj_np	SV-#
spa_0015	spa	SG	esta computadora portátil	estas computadoras portátiles	funcionó sin problemas	15	3	0	adj_np	SV-#
spa_0016	spa	PL	las puertas viejas	la puerta vieja	abrieron con dificultad	16	3	0	adj_np	SV-#
spa_0016	spa	SG	la puerta vieja	las puertas viejas	abrió con dificultad	16	3	0	adj_np	SV-#
spa_0017	spa	PL	los documentos oficiales	el documento oficial	firmaron la autorización	17	3	0	adj_np	SV-#
spa_0017	spa	SG	el documento oficial	los documentos oficiales	firmó la autorización	17	3	0	adj_np	SV-#
spa_0018	spa	PL	esas ciudades antiguas	esa ciudad antigua	atraen a turistas	18	3	0	adj_np	SV-#
spa_0018	spa	SG	esa ciudad antigua	esas ciudades antiguas	atrae a turistas	18	3	0	adj_np	SV-#
spa_0019	spa	PL	unos periódicos locales	un periódico local	publicaron una entrevista	19	3	0	adj_np	SV-#
spa_0019	spa	SG	un periódico local	unos periódicos locales	publicó una entrevista	19	3	0	adj_np	SV-#
spa_0020	spa	PL	Los altos antiguos faros	El alto antiguo faro	brillan en la costa esta noche	20	2	0	long_subject_no_attractor	SV-#
spa_0020	spa	SG	El alto antiguo faro	Los altos antiguos faros	brilla en la costa esta noche	20	2	0	long_subject_no_attractor	SV-#
spa_0021	spa	PL	Tres pequeños lobos	Un pequeño lobo	aullaron a la luna anoche	21	1	0	long_subject_no_attractor	SV-#
spa_0021	spa	SG	Un pequeño lobo	Tres pequeños lobos	aulló a la luna anoche	21	1	0	long_subject_no_attractor	SV-#
spa_0022	spa	PL	Los recientemente restaurados viejos teatros	El recientemente restaurado viejo teatro	reabrieron sus puertas al público	22	3	0	long_subject_no_attractor	SV-#
spa_0022	spa	SG	El recientemente restaurado viejo teatro	Los recientemente restaurados viejos teatros	reabrió sus puertas al público	22	3	0	long_subject_no_attractor	SV-#
spa_0023	spa	PL	Mis viejos y eficientes ordenadores	Mi viejo y eficiente ordenador	funcionaron sin fallos todo el día	23	1	0	long_subject_no_attractor	SV-#
spa_0023	spa	SG	Mi viejo y eficiente ordenador	Mis viejos y eficientes ordenadores	funcionó sin fallos todo el día	23	1	0	long_subject_no_attractor	SV-#
spa_0024	spa	PL	Las jóvenes talentosas pianistas	La joven talentosa pianista	tocaron en el concierto principal	24	1	0	long_subject_no_attractor	SV-#
spa_0024	spa	SG	La joven talentosa pianista	Las jóvenes talentosas pianistas	tocó en el concierto principal	24	1	0	long_subject_no_attractor	SV-#
spa_0025	spa	PL	Cinco jóvenes voluntarios	Un joven voluntario	ayudaron a organizar la campaña	25	2	0	long_subject_no_attractor	SV-#
spa_0025	spa	SG	Un joven voluntario	Cinco jóvenes voluntarios	ayudó a organizar la campaña	25	2	0	long_subject_no_attractor	SV-#
spa_0026	spa	PL	Los recientemente enjaulados hambrientos tigres	El recientemente enjaulado hambriento tigre	rugieron dentro del recinto	26	3	0	long_subject_no_attractor	SV-#
spa_0026	spa	SG	El recientemente enjaulado hambriento tigre	Los recientemente enjaulados hambrientos tigres	rugió dentro del recinto	26	3	0	long_subject_no_attractor	SV-#
spa_0027	spa	PL	Nuestras antiguas y acogedoras bibliotecas	Nuestra antigua y acogedora biblioteca	cerraron antes del mediodía	27	1	0	long_subject_no_attractor	SV-#
spa_0027	spa	SG	Nuestra antigua y acogedora biblioteca	Nuestras antiguas y acogedoras bibliotecas	cerró antes del mediodía	27	1	0	long_subject_no_attractor	SV-#
spa_0028	spa	PL	Esos enormes y frágiles glaciares	Ese enorme y frágil glaciar	se derrumbaron en la bahía	28	3	0	long_subject_no_attractor	SV-#
spa_0028	spa	SG	Ese enorme y frágil glaciar	Esos enormes y frágiles glaciares	se derrumbó en la bahía	28	3	0	long_subject_no_attractor	SV-#
spa_0029	spa	PL	Dos importantes leyes	Una importante ley	entraron en vigor el primero de enero	29	2	0	long_subject_no_attractor	SV-#
spa_0029	spa	SG	Una importante ley	Dos importantes leyes	entró en vigor el primero de enero	29	2	0	long_subject_no_attractor	SV-#
spa_0030	spa	PL	Los alcaldes de la región	El alcalde de la región	anunciaron nuevas medidas.	30	3	1	pp_attractor	SV-#
spa_0030	spa	SG	El alcalde de la región	Los alcaldes de la región	anunció nuevas medidas.	30	3	1	pp_attractor	SV-#
spa_0031	spa	PL	Unas doctoras cerca de la clínica	Una doctora cerca de la clínica	hablaron sobre la salud pública.	31	4	1	pp_attractor	SV-#
spa_0031	spa	SG	Una doctora cerca de la clínica	Unas doctoras cerca de la clínica	habló sobre la salud pública.	31	4	1	pp_attractor	SV-#
spa_0032	spa	PL	Mis amigos junto a tres perros	Mi amigo junto a tres perros	saludaron al repartidor.	32	4	1	pp_attractor	SV-#
spa_0032	spa	SG	Mi amigo junto a tres perros	Mis amigos junto a tres perros	saludó al repartidor.	32	4	1	pp_attractor	SV-#
spa_0033	spa	PL	Estos museos al lado de la plaza	Este museo al lado de la plaza	cerraron ayer por mantenimiento.	33	4	1	pp_attractor	SV-#
spa_0033	spa	SG	Este museo al lado de la plaza	Estos museos al lado de la plaza	cerró ayer por mantenimiento.	33	4	1	pp_attractor	SV-#
spa_0034	spa	PL	Los gatos detrás de las cajas	El gato detrás de las cajas	durmieron toda la tarde.	34	3	1	pp_attractor	SV-#
spa_0034	spa	SG	El gato detrás de las cajas	Los gatos detrás de las cajas	durmió toda la tarde.	34	3	1	pp_attractor	SV-#
spa_0035	spa	PL	Unas velas debajo de las hojas	Una vela debajo de las hojas	iluminaron la habitación.	35	4	1	pp_attractor	SV-#
spa_0035	spa	SG	Una vela debajo de las hojas	Unas velas debajo de las hojas	iluminó la habitación.	35	4	1	pp_attractor	SV-#
spa_0036	spa	PL	Los cajones dentro del armario	El cajón dentro del armario	contenían herramientas.	36	4	1	pp_attractor	SV-#
spa_0036	spa	SG	El cajón dentro del armario	Los cajones dentro del armario	contenía herramientas.	36	4	1	pp_attractor	SV-#
spa_0037	spa	PL	Nuestros equipos desde la provincia	Nuestro equipo desde la provincia	ganaron el torneo regional.	37	4	1	pp_attractor	SV-#
spa_0037	spa	SG	Nuestro equipo desde la provincia	Nuestros equipos desde la provincia	ganó el torneo regional.	37	4	1	pp_attractor	SV-#
spa_0038	spa	PL	Los poemas entre las rimas	El poema entre las rimas	destacan por su ritmo.	38	3	1	pp_attractor	SV-#
spa_0038	spa	SG	El poema entre las rimas	Los poemas entre las rimas	destaca por su ritmo.	38	3	1	pp_attractor	SV-#
spa_0039	spa	PL	Mis hermanas sobre la mesa	Mi hermana sobre la mesa	apoyaron la cabeza.	39	3	1	pp_attractor	SV-#
spa_0039	spa	SG	Mi hermana sobre la mesa	Mis hermanas sobre la mesa	apoyó la cabeza.	39	3	1	pp_attractor	SV-#
spa_0040	spa	PL	Varios de los estudiantes aplicados	Uno de los estudiantes aplicados	recibieron una nota alta en el examen.	40	1	1	quantifier_head_attractor	SV-#
spa_0040	spa	SG	Uno de los estudiantes aplicados	Varios de los estudiantes aplicados	recibió una nota alta en el examen.	40	1	1	quantifier_head_attractor	SV-#
spa_0041	spa	PL	Muchas de las delegadas responsables	Una de las delegadas responsables	presentaron una propuesta al pleno.	41	1	1	quantifier_head_attractor	SV-#
spa_0041	spa	SG	Una de las delegadas responsables	Muchas de las delegadas responsables	presentó una propuesta al pleno.	41	1	1	quantifier_head_attractor	SV-#
spa_0042	spa	PL	Tres de mis colegas cercanos	Alguno de mis colegas cercanos	recomendaron cambiar el enfoque del proyecto.	42	1	1	quantifier_head_attractor	SV-#
spa_0042	spa	SG	Alguno de mis colegas cercanos	Tres de mis colegas cercanos	recomendó cambiar el enfoque del proyecto.	42	1	1	quantifier_head_attractor	SV-#
spa_0043	spa	PL	Pocos de los perros del barrio	Cada uno de los perros del barrio	ladraron toda la noche.	43	1	1	quantifier_head_attractor	SV-#
spa_0043	spa	SG	Cada uno de los perros del barrio	Pocos de los perros del barrio	ladró toda la noche.	43	1	1	quantifier_head_attractor	SV-#
spa_0044	spa	PL	Dos de esos edificios antiguos	Cualquiera de esos edificios antiguos	albergaron un museo durante décadas.	44	1	1	quantifier_head_attractor	SV-#
spa_0044	spa	SG	Cualquiera de esos edificios antiguos	Dos de esos edificios antiguos	albergó un museo durante décadas.	44	1	1	quantifier_head_attractor	SV-#
spa_0045	spa	PL	La mayoría de las instituciones públicas	Una de las instituciones públicas	financian programas educativos.	45	1	1	quantifier_head_attractor	SV-#
spa_0045	spa	SG	Una de las instituciones públicas	La mayoría de las instituciones públicas	financia programas educativos.	45	1	1	quantifier_head_attractor	SV-#
spa_0046	spa	PL	Algunos de los documentos oficiales	Ninguno de los documentos oficiales	contienen información sensible.	46	1	1	quantifier_head_attractor	SV-#
spa_0046	spa	SG	Ninguno de los documentos oficiales	Algunos de los documentos oficiales	contiene información sensible.	46	1	1	quantifier_head_attractor	SV-#
spa_0047	spa	PL	Varias de las montañas cercanas	Cada una de las montañas cercanas	dominan el paisaje del valle.	47	1	1	quantifier_head_attractor	SV-#
spa_0047	spa	SG	Cada una de las montañas cercanas	Varios de las montañas cercanas	domina el paisaje del valle.	47	1	1	quantifier_head_attractor	SV-#
spa_0048	spa	PL	Numerosas de las ideas iniciales	Alguna de las ideas iniciales	inspiraron la solución final.	48	1	1	quantifier_head_attractor	SV-#
spa_0048	spa	SG	Alguna de las ideas iniciales	Numerosas de las ideas iniciales	inspiró la solución final.	48	1	1	quantifier_head_attractor	SV-#
spa_0049	spa	PL	Dos de las empresas emergentes	Ninguna de las empresas emergentes	invirtieron en tecnología limpia.	49	1	1	quantifier_head_attractor	SV-#
spa_0049	spa	SG	Ninguna de las empresas emergentes	Dos de las empresas emergentes	invirtió en tecnología limpia.	49	1	1	quantifier_head_attractor	SV-#
spa_0050	spa	PL	Los escritores de la isla	El escritor de la isla	han publicado el nuevo libro	50	1	0	perfect_aux	SV-#
spa_0050	spa	SG	El escritor de la isla	Los escritores de la isla	ha publicado el nuevo libro	50	1	0	perfect_aux	SV-#
spa_0051	spa	PL	Las puertas del garaje	La puerta del garaje	están cerradas desde ayer	51	1	0	perfect_aux	SV-#
spa_0051	spa	SG	La puerta del garaje	Las puertas del garaje	está cerrada desde ayer	51	1	0	perfect_aux	SV-#
spa_0052	spa	PL	Los equipos de rescate	El equipo de rescate	van a revisar el barco	52	1	0	perfect_aux	SV-#
spa_0052	spa	SG	El equipo de rescate	Los equipos de rescate	va a revisar el barco	52	1	0	perfect_aux	SV-#
spa_0053	spa	PL	Unas turistas italianas	Una turista italiana	pueden ver las pinturas	53	1	0	perfect_aux	SV-#
spa_0053	spa	SG	Una turista italiana	Unas turistas italianas	puede ver las pinturas	53	1	0	perfect_aux	SV-#
spa_0054	spa	PL	Mis vecinos del quinto	Mi vecino del quinto	deben apagar las luces	54	1	0	perfect_aux	SV-#
spa_0054	spa	SG	Mi vecino del quinto	Mis vecinos del quinto	debe apagar las luces	54	1	0	perfect_aux	SV-#
spa_0055	spa	PL	Estas máquinas antiguas	Esta máquina antigua	quieren funcionar sin ruido	55	1	0	perfect_aux	SV-#
spa_0055	spa	SG	Esta máquina antigua	Estas máquinas antiguas	quiere funcionar sin ruido	55	1	0	perfect_aux	SV-#
spa_0056	spa	PL	Los ríos cercanos	El río cercano	suelen desbordar en primavera	56	1	0	perfect_aux	SV-#
spa_0056	spa	SG	El río cercano	Los ríos cercanos	suele desbordar en primavera	56	1	0	perfect_aux	SV-#
spa_0057	spa	PL	Los museos nacionales	El museo nacional	tienen que reabrir la exposición	57	1	0	perfect_aux	SV-#
spa_0057	spa	SG	El museo nacional	Los museos nacionales	tiene que reabrir la exposición	57	1	0	perfect_aux	SV-#
spa_0058	spa	PL	Las profesoras de física	La profesora de física	siguen corrigiendo los exámenes	58	1	0	perfect_aux	SV-#
spa_0058	spa	SG	La profesora de física	Las profesoras de física	sigue corrigiendo los exámenes	58	1	0	perfect_aux	SV-#
spa_0059	spa	PL	Los teléfonos móviles	El teléfono móvil	vuelven a sonar cada hora	59	1	0	perfect_aux	SV-#
spa_0059	spa	SG	El teléfono móvil	Los teléfonos móviles	vuelve a sonar cada hora	59	1	0	perfect_aux	SV-#
spa_0060	spa	PL	Mis pies izquierdos	Mi pie izquierdo	duelen desde ayer.	60	1	0	irregular_plural	SV-#
spa_0060	spa	SG	Mi pie izquierdo	Mis pies izquierdos	duele desde ayer.	60	1	0	irregular_plural	SV-#
spa_0061	spa	PL	Estos jóvenes de la clase	Este joven de la clase	quieren hablar con el profesor.	61	1	0	irregular_plural	SV-#
spa_0061	spa	SG	Este joven de la clase	Estos jóvenes de la clase	quiere hablar con el profesor.	61	1	0	irregular_plural	SV-#
spa_0062	spa	PL	Los países vecinos	El país vecino	han anunciado nuevas medidas.	62	1	0	irregular_plural	SV-#
spa_0062	spa	SG	El país vecino	Los países vecinos	ha anunciado nuevas medidas.	62	1	0	irregular_plural	SV-#
spa_0063	spa	PL	Los huéspedes del hotel	El huésped del hotel	reclamaron la atención del gerente.	63	2	0	irregular_plural	SV-#
spa_0063	spa	SG	El huésped del hotel	Los huéspedes del hotel	reclamó la atención del gerente.	63	2	0	irregular_plural	SV-#
spa_0064	spa	PL	Los regímenes autoritarios	El régimen autoritario	cambiaron las leyes ayer.	64	1	0	irregular_plural	SV-#
spa_0064	spa	SG	El régimen autoritario	Los regímenes autoritarios	cambió las leyes ayer.	64	1	0	irregular_plural	SV-#
spa_0065	spa	PL	Unos caracteres fuertes	Un carácter fuerte	se aprecian en el relato.	65	1	0	irregular_plural	SV-#
spa_0065	spa	SG	Un carácter fuerte	Unos caracteres fuertes	se aprecia en el relato.	65	1	0	irregular_plural	SV-#
spa_0066	spa	PL	Los exámenes finales	El examen final	se realizaron ayer.	66	1	0	irregular_plural	SV-#
spa_0066	spa	SG	El examen final	Los exámenes finales	se realizó ayer.	66	1	0	irregular_plural	SV-#
spa_0067	spa	PL	Estos árboles junto a la casa	Este árbol junto a la casa	caen con la tormenta.	67	2	0	irregular_plural	SV-#
spa_0067	spa	SG	Este árbol junto a la casa	Estos árboles junto a la casa	cae con la tormenta.	67	2	0	irregular_plural	SV-#
spa_0068	spa	PL	Mis álbumes familiares	Mi álbum familiar	contienen fotos del viaje.	68	1	0	irregular_plural	SV-#
